,Unnamed: 0,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,publicationyear,age,agecategory,timecategory
520,846,PG10762,Impressions of Theophrastus Such,"Eliot, George",1819,1880,['en'],55,"{'Character sketches', 'England -- Fiction', 'Authors -- Fiction'}",Text,1879,60,3,9
8892,12274,PG21048,Just Patty,"Webster, Jean",1876,1916,['en'],55,"{'Boarding schools -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Girls -- Juvenile fiction', 'High school students -- Juvenile fiction'}",Text,1903,27,1,10
22367,30430,PG37390,My Memoirs,"Steinheil, Marguerite",1869,1954,['en'],55,"{'Steinheil, Marguerite, 1869-1954'}",Text,1909,40,2,10
14551,20108,PG2809,Main-Travelled Roads,"Garland, Hamlin",1860,1940,['en'],55,"{'Short stories', 'Mississippi River Valley -- Fiction', 'Western stories'}",Text,1891,31,1,10
5303,7527,PG16776,Poems of Passion,"Wilcox, Ella Wheeler",1850,1919,['en'],55,{'American poetry'},Text,1883,33,1,10
10868,14985,PG23489,Godfrey Morgan: A Californian Mystery,"Verne, Jules",1828,1905,['en'],55,{'Detective and mystery stories'},Text,1882,54,3,10
13549,18721,PG26851,Tom Brown at Oxford,"Hughes, Thomas",1822,1896,['en'],56,"{'University of Oxford -- Fiction', 'College stories'}",Text,1861,39,2,8
13551,18723,PG26853,"Vice Versa; or, A Lesson to Fathers","Anstey, F.",1856,1934,['en'],56,"{'Humorous stories', 'Fathers and sons -- Fiction'}",Text,1882,26,1,10
3483,5076,PG1456,An Episode under the Terror,"Balzac, Honoré de",1799,1850,['en'],56,"{'Historical fiction', 'French fiction -- Translations into English'}",Text,1845,46,2,6
2381,3571,PG13214,Anna Karenina,"Tolstoy, Leo, graf",1828,1910,['nl'],56,"{'Love stories', 'Adultery -- Fiction', 'Married women -- Fiction', 'Didactic fiction', 'Russia -- Fiction'}",Text,1877,49,2,9
8685,11992,PG20795,The Cricket on the Hearth,"Dickens, Charles",1812,1870,['en'],56,"{'Christmas stories, English', 'Holidays -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction'}",Text,1848,36,2,6
11250,15555,PG24000,Miss Mackenzie,"Trollope, Anthony",1815,1882,['en'],56,"{'England -- Fiction', 'Love stories', 'Inheritance and succession -- Fiction', 'Single women -- Fiction', 'Courtship -- Fiction'}",Text,1883,68,4,10
413,699,PG1062,First Project Gutenberg Collection of Edgar Allan Poe,"Poe, Edgar Allan",1809,1849,['en'],56,"{'Horror tales, American', 'Fantasy poetry, American'}",Text,1829,20,0,4
5346,7577,PG16820,Le Journal d'une Femme de Chambre,"Mirbeau, Octave",1848,1917,['fr'],57,{'French fiction'},Text,1900,52,3,10
21334,29058,PG36154,"The Evanston Colloquium: Lectures on Mathematics: Delivered From Aug. 28 to Sept. 9, 1893 Before Members of the Congress of Mathematics Held in Connection with the World's Fair in Chicago","Klein, Felix",1849,1925,['en'],57,{'Mathematics'},Text,1868,19,0,8
22922,31210,PG38092,The Book of God : In the Light of the Higher Criticism: With Special Reference to Dean Farrar's New Apology,"Foote, G. W. (George William)",1850,1915,['en'],57,"{'Farrar, F. W. (Frederic William), 1831-1903. New apology', 'Bible -- Criticism, interpretation, etc.'}",Text,1895,45,2,10
12918,17806,PG26027,Puck of Pook's Hill,"Kipling, Rudyard",1865,1936,['en'],58,"{'Great Britain -- History -- Fiction', 'Space and time -- Fiction'}",Text,1900,35,2,10
7184,9850,PG18868,With Kitchener in the Soudan: A Story of Atbara and Omdurman,"Henty, G. A. (George Alfred)",1832,1902,['en'],58,"{'Soldiers -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Courage -- Juvenile fiction', 'Sudan -- Juvenile fiction', 'Adventure stories', 'Kitchener, Horatio Herbert Kitchener, Earl, 1850-1916 -- Juvenile fiction', 'Youth and death -- Juvenile fiction'}",Text,1903,71,4,10
2905,4289,PG13861,Adolphe,"Constant, Benjamin",1767,1830,['fr'],58,"{'Commitment (Psychology) -- Fiction', 'France -- Social life and customs -- 19th century -- Fiction'}",Text,1816,49,2,3
20010,27361,PG34627,"The Dealings of Captain Sharkey, and Other Tales of Pirates","Doyle, Arthur Conan",1859,1930,['en'],58,"{'Pirates -- Fiction', 'Short stories, English', 'Adventure stories'}",Text,1861,2,-1,8
12401,17108,PG2539,"The Malay Archipelago, Volume 2: The Land of the Orang-utan and the Bird of Paradise; A Narrative of Travel, with Studies of Man and Nature","Wallace, Alfred Russel",1823,1913,['en'],58,"{'Malay Archipelago -- Description and travel', 'Natural history -- Malay Archipelago', 'Ethnology -- Malay Archipelago', 'Wallace, Alfred Russel, 1823-1913 -- Travel -- Malay Archipelago'}",Text,1869,46,2,8
7435,10180,PG19164,"Lectures on Art, Delivered Before the University of Oxford in Hilary Term, 1870","Ruskin, John",1819,1900,['en'],59,{'Art'},Text,1884,65,4,10
4471,6405,PG15766,The Claverings,"Trollope, Anthony",1815,1882,['en'],59,"{'Widows -- Fiction', 'England -- Fiction', 'Love stories', 'Triangles (Interpersonal relations) -- Fiction', 'Inheritance and succession -- Fiction'}",Text,1866,51,3,8
22295,30339,PG37308,"The Deluge: An Historical Novel of Poland, Sweden, and Russia. Vol. 2 (of 2)","Sienkiewicz, Henryk",1846,1916,['en'],59,"{'Historical fiction', 'Poland -- History -- John II Casimir, 1648-1668 -- Fiction'}",Text,1885,39,2,10
17770,24408,PG3196,Mark Twain's Letters — Volume 4 (1886-1900),"Twain, Mark",1835,1910,['en'],59,"{'Authors, American -- 19th century -- Correspondence', 'Twain, Mark, 1835-1910 -- Correspondence'}",Text,1878,43,2,9
12995,17904,PG26115,A Small Boy and Others,"James, Henry",1843,1916,['en'],60,"{'James, Henry, 1843-1916', 'James, William, 1842-1910'}",Text,1913,70,4,
14513,20060,PG28056,Music and Some Highly Musical People,"Trotter, James M.",1842,1892,['en'],60,"{'African Americans -- Music', 'African American musicians -- Biography'}",Text,1878,36,2,9
7461,10211,PG19192,What is Darwinism?,"Hodge, Charles",1797,1878,['en'],60,{'Evolution (Biology)'},Text,1920,123,4,
14547,20104,PG28096,The Lilac Fairy Book,"Lang, Andrew",1844,1912,['en'],60,"{'Folklore', 'Fairy tales'}",Text,1913,69,4,
1028,1600,PG11440,Tales of Three Hemispheres,"Dunsany, Lord",1878,1957,['en'],60,{'Fantasy fiction'},Text,1920,42,2,
10012,13783,PG22406,The Little People of the Snow,"Bryant, William Cullen",1794,1878,['en'],60,{'Fairy tales'},Text,1845,51,3,6
2459,3678,PG13310,The Complete Poetical Works of James Russell Lowell,"Lowell, James Russell",1819,1891,['en'],60,{'American poetry'},Text,1894,75,4,10
14108,19525,PG27575,"Madame Bovary: A Tale of Provincial Life, Vol. 1 (of 2)","Flaubert, Gustave",1821,1880,['en'],61,"{""Physicians' spouses -- Fiction"", 'Domestic fiction', 'Suicide victims -- Fiction', 'Adultery -- Fiction', 'France -- Fiction', 'Married women -- Fiction', 'Middle class -- Fiction'}",Text,1856,35,2,7
17697,24310,PG31881,Cours de philosophie positive. (1/6),"Comte, Auguste",1798,1857,['fr'],61,{'Positivism'},Text,1853,55,3,7
5612,7898,PG1710,La Grande Breteche,"Balzac, Honoré de",1799,1850,['en'],61,"{'French fiction -- Translations into English', 'Horror tales'}",Text,1831,32,1,5
16633,22945,PG30652,In The Seven Woods: Being Poems Chiefly of the Irish Heroic Age,"Yeats, W. B. (William Butler)",1865,1939,['en'],61,{'Ireland -- Poetry'},Text,1903,38,2,10
17555,24122,PG31711,"The Life of William Ewart Gladstone, Vol. 3 (of 3): 1890-1898","Morley, John",1838,1923,['en'],61,"{'Liberal Party (Great Britain) -- Biography', 'Prime ministers -- Great Britain -- Biography', 'Great Britain -- Politics and government -- 1837-1901', 'Gladstone, W. E. (William Ewart), 1809-1898'}",Text,1843,5,-1,6
3602,5235,PG14712,Vandover and the Brute,"Norris, Frank",1870,1902,['en'],61,{'Fiction'},Text,1914,44,2,
18044,24795,PG32317,The World with a Thousand Moons,"Hamilton, Edmond",1904,1977,['en'],61,{'Science fiction'},Text,1908,4,-1,10
9657,13275,PG2194,Mauprat,"Sand, George",1804,1876,['en'],61,"{'Women -- France -- Fiction', ""Women's rights -- Fiction""}",Text,1837,33,1,5
18708,25665,PG330,Where There's a Will,"Rinehart, Mary Roberts",1876,1958,['en'],61,"{'Love stories', 'Impersonation -- Fiction', 'Man-woman relationships -- Fiction', 'Detective and mystery stories', 'Health resorts -- Fiction', 'Humorous stories'}",Text,1918,42,2,
2715,4020,PG13619,Little Journeys to the Homes of the Great - Volume 05: Little Journeys to the Homes of English Authors,"Hubbard, Elbert",1856,1915,['en'],61,"{'Authors, English -- Homes and haunts -- Great Britain', 'English literature -- History and criticism'}",Text,1869,13,-1,8
13969,19314,PG27385,The Conspirators: The Chevalier d'Harmental,"Dumas, Alexandre",1802,1870,['en'],62,"{""Orléans, Philippe, duc d', 1674-1723 -- Fiction"", 'France -- History -- Regency, 1715-1723 -- Fiction', 'Cellamare Conspiracy, 1718 -- Fiction'}",Text,1896,94,4,10
1157,1816,PG11635,Green Tea;  Mr. Justice Harbottle,"Le Fanu, Joseph Sheridan",1814,1873,['en'],62,{'Ghost stories'},Text,1872,58,3,9
10262,14140,PG22728,The Foundations of the Origin of Species: Two Essays written in 1842 and 1844,"Darwin, Charles",1809,1882,['en'],62,"{'Natural selection', 'Evolution (Biology)'}",Text,1859,50,3,7
6798,9350,PG18417,The Great Panjandrum Himself,"Foote, Samuel",1720,1777,['en'],62,{'Picture books for children'},Text,1885,165,4,10
9677,13301,PG21973,Anecdotes of the Habits and Instinct of Animals,"Lee, R., Mrs.",1791,1856,['en'],62,{'Animal behavior -- Juvenile literature'},Text,1890,99,4,10
1977,3046,PG12742,"Minstrelsy of the Scottish border, Volume 1","Scott, Walter",1771,1832,['en'],62,"{'Scottish Borders (England and Scotland) -- Songs and music', 'Ballads, Scots -- Scotland -- Scottish Borders -- Texts', 'Scottish Borders (Scotland) -- Songs and music', 'Scottish Borders (Scotland) -- Poetry', 'Scottish Borders (England and Scotland) -- Poetry'}",Text,1830,59,3,4
12029,16579,PG24923,"The Variation of Animals and Plants Under Domestication, Vol. I.","Darwin, Charles",1809,1882,['en'],63,"{'Plants, Cultivated', 'Domestic animals', 'Variation (Biology)'}",Text,1868,59,3,8
14482,20022,PG28021,Pictures and Stories from Uncle Tom's Cabin,"Stowe, Harriet Beecher",1811,1896,['en'],63,"{'Slavery -- Juvenile fiction', 'Fugitive slaves -- Juvenile fiction', 'Plantation life -- Juvenile fiction', 'Uncle Tom (Fictitious character) -- Juvenile fiction', 'African Americans -- Juvenile fiction', 'Slaves -- Juvenile fiction', 'Southern States -- Juvenile fiction', 'Master and servant -- Juvenile fiction'}",Text,1855,44,2,7
17772,24410,PG31971,"O crime do padre Amaro, scenas da vida devota","Queirós, Eça de",1845,1900,['pt'],63,"{'Portugal -- Fiction', 'Priests -- Portugal -- Fiction', 'Catholic Church -- Portugal -- Fiction'}",Text,1905,60,3,10
12063,16630,PG2496,Our Village,"Mitford, Mary Russell",1787,1855,['en'],63,"{'Villages -- England -- Fiction', 'Country life -- England -- Fiction', 'Pastoral fiction'}",Text,1830,43,2,4
2223,3366,PG1302,The Enemies of Books,"Blades, William",1824,1890,['en'],64,"{'Books -- Conservation and restoration', 'Book-worms'}",Text,1902,78,4,10
6152,8553,PG176,Roderick Hudson,"James, Henry",1843,1916,['en'],64,"{'Americans -- Italy -- Fiction', 'Rome (Italy) -- Fiction', 'Man-woman relationships -- Fiction', 'Sculptors -- Fiction'}",Text,1875,32,1,9
9363,12930,PG21639,When Patty Went to College,"Webster, Jean",1876,1916,['en'],64,"{'College students -- Fiction', 'College stories'}",Text,1903,27,1,10
5420,7659,PG16895,"Oscar Wilde, His Life and Confessions: Volume 2","Harris, Frank",1856,1931,['en'],64,"{'Authors, Irish -- 19th century -- Biography', 'Wilde, Oscar, 1854-1900'}",Text,1890,34,1,10
22159,30163,PG3714,Undine,"La Motte-Fouqué, Friedrich Heinrich Karl, Freiherr de",1777,1843,['en'],64,"{'Fairy tales -- Germany', 'Fantasy fiction', 'Romances -- Translations into English'}",Text,1853,76,4,7
21379,29117,PG36208,"Lectures on the true, the beautiful and the good","Cousin, Victor",1792,1867,['en'],64,"{'Aesthetics', 'Truth', 'Ethics'}",Text,1885,93,4,10
640,1010,PG1090,The Bickerstaff-Partridge Papers,"Swift, Jonathan",1667,1745,['en'],64,"{'Satire, English'}",Text,1708,41,2,0
2906,4290,PG13862,Le neveu de Rameau,"Diderot, Denis",1713,1784,['fr'],64,"{'Dialogues, French'}",Text,1891,178,4,10
12524,17272,PG25547,The Sundering Flood,"Morris, William",1834,1896,['en'],64,{'Fantasy literature'},Text,1897,63,3,10
9364,12931,PG2163,The Bridge-Builders,"Kipling, Rudyard",1865,1936,['en'],65,"{'Bridges -- Design and construction -- Fiction', 'India -- Fiction', 'Short stories'}",Text,1900,35,2,10
8238,11337,PG20204,"The Storm-Cloud of the Nineteenth Century: Two Lectures delivered at the London Institution, February 4th and 11th, 1884","Ruskin, John",1819,1900,['en'],65,{'Clouds'},Text,1884,65,4,10
3770,5446,PG14902,"Deadwood Dick, the Prince of the Road; or, The Black Rider of the Black Hills","Wheeler, Edward L. (Edward Lytton)",1854,1885,['en'],65,"{'Dime novels', 'Fiction', 'Western stories'}",Text,1885,31,1,10
4941,7044,PG16340,A Cynic Looks at Life,"Bierce, Ambrose",1842,1913,['en'],65,{'Essays'},Text,1913,71,4,
13404,18532,PG26681,L'Ève future,"Villiers de L'Isle-Adam, Auguste, comte de",1838,1889,['fr'],65,{'French literature'},Text,1886,48,2,10
19959,27298,PG34570,"Ginseng and Other Medicinal Plants: A Book of Valuable Information for Growers as Well as Collectors of Medicinal Roots, Barks, Leaves, Etc.","Harding, A. R. (Arthur Robert)",1871,1930,['en'],65,"{'Medicinal plants -- United States', 'Materia medica, Vegetable', 'Ginseng'}",Text,1906,35,2,10
1144,1799,PG1161,Jerry of the Islands,"London, Jack",1876,1916,['en'],65,"{'Dogs -- Fiction', 'Solomon Islands -- Fiction'}",Text,1893,17,-1,10
10712,14764,PG2328,The Lake Gun,"Cooper, James Fenimore",1789,1851,['en'],66,"{'Curiosities and wonders -- Fiction', 'Seneca Lake (N.Y.) -- Fiction'}",Text,1850,61,3,6
700,1094,PG10986,Frederick Douglass: A Biography,"Chesnutt, Charles W. (Charles Waddell)",1858,1932,['en'],66,"{'Antislavery movements -- United States -- History -- 19th century', 'African American abolitionists -- Biography', 'Slaves -- United States -- Biography', 'Douglass, Frederick, 1818-1895', 'Abolitionists -- United States -- Biography'}",Text,1892,34,1,10
13394,18519,PG2666,The Poet at the Breakfast-Table,"Holmes, Oliver Wendell",1809,1894,['en'],66,"{'American fiction -- 19th century', 'Poetry', 'Conversation -- Fiction'}",Text,1832,23,0,5
15054,20807,PG28729,"Travels in China, Containing Descriptions, Observations, and Comparisons, Made and Collected in the Course of a Short Residence at the Imperial Palace of Yuen-Min-Yuen, and on a Subsequent Journey through the Country from Pekin to Canton","Barrow, John, Sir",1764,1848,['en'],66,{'China -- Description and travel'},Text,1797,33,1,1
6945,9552,PG1859,The Works of Max Beerbohm,"Beerbohm, Max, Sir",1872,1956,['en'],66,{'Essays'},Text,1911,39,2,
4701,6692,PG16023,Oliver Twist,"Dickens, Charles",1812,1870,['fr'],67,"{'Bildungsromans', 'London (England) -- Fiction', 'Kidnapping victims -- Fiction', 'Criminals -- Fiction', 'Orphans -- Fiction', 'Boys -- Fiction'}",Text,1837,25,1,5
11724,16189,PG24572,Der rote Kampfflieger,"Richthofen, Manfred, Freiherr von",1892,1918,['de'],67,"{'Richthofen, Manfred, Freiherr von, 1892-1918', 'World War, 1914-1918 -- Personal narratives, German', 'Fighter pilots -- Germany -- Biography', 'World War, 1914-1918 -- Aerial operations, German'}",Text,1918,26,1,
3463,5044,PG14540,When William Came,Saki,1870,1916,['en'],67,{'London (England) -- Fiction'},Text,1913,43,2,
4089,5881,PG15294,A Country Doctor and Selected Stories and Sketches,"Jewett, Sarah Orne",1849,1909,['en'],67,"{'United States -- Social life and customs -- 19th century -- Fiction', 'Maine -- Social life and customs -- Fiction'}",Text,1884,35,2,10
10563,14587,PG2312,Hermann und Dorothea,"Goethe, Johann Wolfgang von",1749,1832,['de'],68,{'German poetry -- 18th century'},Text,1792,43,2,1
18274,25087,PG32580,The Golgotha Dancers,"Wellman, Manly Wade",1903,1986,['en'],68,"{'Art -- Fiction', 'Horror tales', 'Fantasy fiction', 'Short stories'}",Text,1908,5,-1,10
8138,11204,PG20085,The Tragic Muse,"James, Henry",1843,1916,['en'],68,"{'England -- Fiction', 'Actresses -- Fiction', 'Artists -- Fiction', 'Man-woman relationships -- Fiction', 'Theater -- Fiction'}",Text,1890,47,2,10
4651,6638,PG15976,Puck of Pook's Hill,"Kipling, Rudyard",1865,1936,['en'],68,"{'Great Britain -- History -- Fiction', 'Space and time -- Fiction'}",Text,1900,35,2,10
10553,14576,PG2311,Travels through France and Italy,"Smollett, T. (Tobias)",1721,1771,['en'],68,"{'Italy -- Social life and customs -- 18th century', 'Smollett, T. (Tobias), 1721-1771 -- Travel -- Italy', 'Nice (France) -- Description and travel -- Early works to 1800', 'Smollett, T. (Tobias), 1721-1771 -- Travel -- France', 'France -- Social life and customs -- 18th century', 'Italy -- Description and travel -- Early works to 1800', 'France -- Description and travel -- Early works to 1800'}",Text,1766,45,2,1
22752,30984,PG3788,Haydn,"Hadden, J. Cuthbert (James Cuthbert)",1861,1914,['en'],69,"{'Haydn, Joseph, 1732-1809', 'Composers -- Austria -- Biography'}",Text,1871,10,-1,9
5965,8332,PG17500,The Return of the Native,"Hardy, Thomas",1840,1928,['en'],69,"{'Mate selection -- Fiction', 'People with visual disabilities -- Fiction', 'Love stories', 'Adultery -- Fiction', 'Wessex (England) -- Fiction', 'Mothers and sons -- Fiction', 'Heathlands -- Fiction', 'Didactic fiction'}",Text,1878,38,2,9
19144,26246,PG33623,The Inventions of the Idiot,"Bangs, John Kendrick",1862,1922,['en'],69,"{'Humorous stories', 'Boardinghouses -- Fiction', 'Conversation -- Fiction'}",Text,1915,53,3,
15713,21723,PG29553,Bunte Steine: Ein Festgeschenk,"Stifter, Adalbert",1805,1868,['de'],69,"{'Short stories, German'}",Text,1853,48,2,7
11013,15169,PG23654,"Mémoires d'Outre-Tombe, Tome 2","Chateaubriand, François-René, vicomte de",1768,1848,['fr'],69,"{'Napoleon I, Emperor of the French, 1769-1821', ""Enghien, Louis-Antoine-Henri de Bourbon, duc d', 1772-1804"", 'France -- History -- Consulate and First Empire, 1799-1815'}",Text,1850,82,4,6
16524,22805,PG30526,Illustrations of The Book of Job,"Blake, William",1757,1827,['en'],70,{'Bible. Job -- Illustrations'},Text,1821,64,3,4
8853,12224,PG21002,The Writings of Thomas Jefferson: Library Edition - Vol. 6 (of 20),"Jefferson, Thomas",1743,1826,['en'],70,"{'United States -- Politics and government -- 1783-1789', 'United States -- Politics and government -- 1775-1783'}",Text,1800,57,3,1
